unique_id,ds,cutoff,y,Naive,LastWeek,LastMonth,AutoETSWeek,AutoETSMonth,MSTLWeek,MSTLMonth,AutoARIMAWeek,AutoARIMAMonth
hotel_42,2023-02-28,2023-02-10,0.9271255060728745,0.4777327935222672,0.4979757085020243,0.2793522267206478,0.43097463465133334,0.48200909901895195,0.24597294488810492,0.3566593320777711,0.5860372723272502,0.685203395092199
hotel_42,2023-03-01,2023-02-10,0.9635627530364372,0.4777327935222672,0.41295546558704455,0.3360323886639676,0.4202499145835179,0.48200909901895195,0.32959162005357767,0.4262743334359833,0.6148528305876546,0.6788416816999248
hotel_42,2023-03-02,2023-02-10,0.9271255060728745,0.4777327935222672,0.5222672064777328,0.30364372469635625,0.4361481068762222,0.48200909901895195,0.45440359454952317,0.38734141734572736,0.6497185188360284,0.6826206612247628
hotel_42,2023-03-03,2023-02-10,0.8502024291497976,0.4777327935222672,0.4777327935222672,0.6882591093117408,0.5178820283064579,0.48200909901895195,0.5282807275428193,0.435349836858828,0.6106035226958999,0.6427461570262328
hotel_42,2023-03-04,2023-02-10,0.9311740890688259,0.4777327935222672,0.7651821862348178,0.9109311740890689,0.6235580385678599,0.48200909901895195,0.6555431284987684,0.37629633749161817,0.6479426827966472,0.6201974627870434
hotel_42,2023-03-05,2023-02-10,0.631578947368421,0.4777327935222672,0.22267206477732793,0.5587044534412956,0.2665694395533351,0.48200909901895195,0.20209809148046193,0.3708821179466869,0.5703453391972247,0.6561017116799575
hotel_42,2023-03-06,2023-02-10,0.41700404858299595,0.4777327935222672,0.3684210526315789,0.7651821862348178,0.33992249330121327,0.48200909901895195,0.2748198833856566,0.3877038551368691,0.5926267169843221,0.6351208568847168
hotel_42,2023-03-07,2023-02-10,1.0040485829959513,0.4777327935222672,0.4979757085020243,0.22267206477732793,0.43097463465133334,0.48200909901895195,0.24597294488810492,0.3971747911610678,0.6081165018980251,0.6906445726358473
hotel_42,2023-03-08,2023-02-10,1.008097165991903,0.4777327935222672,0.41295546558704455,0.3684210526315789,0.4202499145835179,0.48200909901895195,0.32959162005357767,0.5169032688326116,0.6116919339209109,0.6758332599746633
hotel_42,2023-03-09,2023-02-10,0.6437246963562753,0.4777327935222672,0.5222672064777328,0.4979757085020243,0.4361481068762222,0.48200909901895195,0.45440359454952317,0.5594777942147802,0.6324856294170307,0.6623994837166567
hotel_42,2023-03-10,2023-02-10,0.3360323886639676,0.4777327935222672,0.4777327935222672,0.41295546558704455,0.5178820283064579,0.48200909901895195,0.5282807275428193,0.5584493296191371,0.61522075665802,0.6712388609100451
hotel_42,2023-03-11,2023-03-10,0.8421052631578947,0.3360323886639676,0.9311740890688259,0.5222672064777328,0.6176831564546014,0.6603168752113454,0.6550602296110386,0.6889705506606093,0.5062549299844015,0.5012899628184654
hotel_42,2023-03-12,2023-03-10,0.20647773279352227,0.3360323886639676,0.631578947368421,0.4777327935222672,0.27022447626510415,0.6603168752113454,0.31713052444502976,0.6545301477189327,0.5380032733137123,0.6106313476863957
hotel_42,2023-03-13,2023-03-10,0.24696356275303644,0.3360323886639676,0.41700404858299595,0.6639676113360324,0.34421701077815314,0.6603168752113454,0.3944057253625537,0.6803494918773294,0.6111133300733443,0.6013790892626734
hotel_42,2023-03-14,2023-03-10,0.4534412955465587,0.3360323886639676,1.0040485829959513,0.4089068825910931,0.44820732371729166,0.6603168752113454,0.5870322082235757,0.7230783694135317,0.7846746167311215,0.6489297317520899
hotel_42,2023-03-15,2023-03-10,0.3805668016194332,0.3360323886639676,1.008097165991903,0.24696356275303644,0.43615781696126077,0.6603168752113454,0.5980477029535445,0.7172150827165672,0.8010090699533421,0.649284300315197
hotel_42,2023-03-16,2023-03-10,0.8421052631578947,0.3360323886639676,0.6437246963562753,0.5344129554655871,0.43628451841275817,0.6603168752113454,0.5305570652275814,0.5621703895674347,0.7231524362779824,0.7030089544863003
hotel_42,2023-03-17,2023-03-10,0.9959514170040485,0.3360323886639676,0.3360323886639676,0.4008097165991903,0.5042436180430786,0.6603168752113454,0.43271040474828154,0.612404287142487,0.6432750930034733,0.6942611666317136
hotel_42,2023-03-18,2023-03-10,0.9352226720647774,0.3360323886639676,0.9311740890688259,0.30364372469635625,0.6176831564546014,0.6603168752113454,0.6550602296110386,0.5612345151495338,0.6992292472223904,0.7281006391183793
hotel_42,2023-03-19,2023-03-10,0.47368421052631576,0.3360323886639676,0.631578947368421,0.41700404858299595,0.27022447626510415,0.6603168752113454,0.31713052444502976,0.5712467919439512,0.6195782489994732,0.7025541522622336
hotel_42,2023-03-20,2023-03-10,0.5344129554655871,0.3360323886639676,0.41700404858299595,0.7651821862348178,0.34421701077815314,0.6603168752113454,0.3944057253625537,0.6602690014825398,0.5720907321790707,0.6589282523786587
hotel_42,2023-03-21,2023-03-10,0.5587044534412956,0.3360323886639676,1.0040485829959513,0.4534412955465587,0.44820732371729166,0.6603168752113454,0.5870322082235757,0.5666956383843319,0.7733619501245904,0.6787700882044782
hotel_42,2023-03-22,2023-03-10,0.5141700404858299,0.3360323886639676,1.008097165991903,0.8704453441295547,0.43615781696126077,0.6603168752113454,0.5980477029535445,0.6219116263254819,0.7776425520067162,0.6268701459201342
