unique_id,ds,cutoff,y,Chronos,Moirai,TimesFM-2.5,TabPFN
hotel_105,2023-03-26,2023-03-10,0.559748427672956,0.72570974,0.7651082,0.69912946,0.6361819505691528
hotel_105,2023-03-27,2023-03-10,0.7735849056603774,0.71405905,0.79951507,0.69568634,0.6542798280715942
hotel_105,2023-03-28,2023-03-10,0.8679245283018868,0.7535865,0.784214,0.7380947,0.7562811374664307
hotel_105,2023-03-29,2023-03-10,0.8176100628930818,0.77917635,0.78665143,0.7643012,0.7911697030067444
hotel_105,2023-03-30,2023-03-10,0.6415094339622641,0.800219,0.836077,0.77125466,0.7733789086341858
hotel_105,2023-03-31,2023-03-10,0.7987421383647799,0.8529496,0.79874974,0.85654414,0.8591024279594421
hotel_105,2023-04-01,2023-03-10,0.8301886792452831,0.8644084,0.87995374,0.86898077,0.8804360032081604
hotel_105,2023-04-02,2023-03-10,0.5723270440251572,0.74306285,0.8680971,0.67880094,0.6139460802078247
hotel_105,2023-04-03,2023-03-10,0.7735849056603774,0.72869825,0.7876576,0.6746228,0.6266087293624878
hotel_105,2023-04-04,2023-03-10,0.7924528301886793,0.7700533,0.8169962,0.71953654,0.7281152009963989
hotel_105,2023-04-05,2023-03-10,0.8805031446540881,0.80157536,0.8022989,0.73455405,0.7470805644989014
hotel_105,2023-04-06,2023-03-10,0.6352201257861635,0.8200118,0.85154706,0.75603235,0.7266992926597595
hotel_105,2023-04-07,2023-03-10,0.9685534591194968,0.8641378,0.8562702,0.8428986,0.8231194615364075
hotel_112,2023-03-11,2023-03-10,0.95,0.885278,0.9139292,0.87615156,0.8851925134658813
hotel_112,2023-03-12,2023-03-10,0.9875,0.8895133,0.9070541,0.8663744,0.8795527815818787
hotel_112,2023-03-13,2023-03-10,0.96875,0.88811827,0.9009451,0.8920276,0.8888370990753174
hotel_112,2023-03-14,2023-03-10,1.01875,0.8818832,0.8613648,0.904181,0.9000888466835022
hotel_112,2023-03-15,2023-03-10,1.0,0.87152314,0.8796852,0.9171212,0.9033061861991882
hotel_112,2023-03-16,2023-03-10,0.975,0.870275,0.87041795,0.9100938,0.8882160782814026
hotel_112,2023-03-17,2023-03-10,0.975,0.8673514,0.8886263,0.8967539,0.8854259252548218
hotel_112,2023-03-18,2023-03-10,0.91875,0.86539936,0.89192563,0.8774656,0.8835152387619019
hotel_112,2023-03-19,2023-03-10,0.99375,0.8698125,0.8996209,0.86639214,0.8738845586776733
hotel_112,2023-03-20,2023-03-10,0.89375,0.8845152,0.8936182,0.8941543,0.8832951784133911
hotel_112,2023-03-21,2023-03-10,0.94375,0.8946327,0.8978261,0.90514696,0.8971195220947266
hotel_112,2023-03-22,2023-03-10,0.8125,0.9070093,0.87439805,0.91901004,0.8927057385444641
hotel_112,2023-03-23,2023-03-10,0.80625,0.9137105,0.85964125,0.9127686,0.88900226354599
hotel_112,2023-03-24,2023-03-10,0.99375,0.91741484,0.880457,0.9011266,0.877804696559906
hotel_112,2023-03-25,2023-03-10,0.81875,0.9168797,0.85443294,0.8831763,0.8802878856658936
hotel_112,2023-03-26,2023-03-10,0.9875,0.91801715,0.85807896,0.87496805,0.8699737787246704
hotel_112,2023-03-27,2023-03-10,0.89375,0.9148374,0.8886404,0.9008895,0.891635000705719
hotel_112,2023-03-28,2023-03-10,0.9,0.9160221,0.8985688,0.91305923,0.9025759696960448
hotel_112,2023-03-29,2023-03-10,0.99375,0.9119597,0.88973415,0.925825,0.9065438508987428
hotel_112,2023-03-30,2023-03-10,0.9625,0.90519077,0.8826199,0.9211457,0.8986988067626953
hotel_112,2023-03-31,2023-03-10,0.75625,0.8964136,0.88061446,0.9071946,0.885113000869751
hotel_112,2023-04-01,2023-03-10,0.825,0.8963661,0.89988315,0.8872802,0.8778691291809082
hotel_112,2023-04-02,2023-03-10,0.74375,0.8920554,0.8981846,0.8788202,0.8649709224700928
hotel_112,2023-04-03,2023-03-10,0.81875,0.8902915,0.8857431,0.9042059,0.8875426054000854
hotel_112,2023-04-04,2023-03-10,0.75625,0.8895455,0.9241275,0.91588926,0.8962362408638
hotel_112,2023-04-05,2023-03-10,0.75625,0.8968129,0.89479303,0.9325527,0.9068798422813416
hotel_112,2023-04-06,2023-03-10,0.675,0.89376926,0.88696927,0.92386746,0.8954662084579468
hotel_112,2023-04-07,2023-03-10,0.65625,0.88524896,0.8913329,0.9099628,0.8904633522033691
hotel_126,2023-03-11,2023-03-10,0.99601593625498,0.985044,0.99056995,1.0064403,0.9947611093521118
hotel_126,2023-03-12,2023-03-10,0.9920318725099602,0.98408496,0.9869147,0.971486,0.9905633926391602
hotel_126,2023-03-13,2023-03-10,0.9800796812749004,0.9837011,0.9882159,0.964816,0.9877012968063354
hotel_126,2023-03-14,2023-03-10,1.00398406374502,0.9822568,0.9889081,0.9696418,0.9862605333328248
hotel_126,2023-03-15,2023-03-10,1.00398406374502,0.98393434,0.9869141,0.9738455,0.984001874923706
hotel_126,2023-03-16,2023-03-10,0.99601593625498,0.98494685,0.9870356,0.9885416,0.9877641797065736
hotel_126,2023-03-17,2023-03-10,1.0,0.9834676,0.98338556,1.0067568,0.9910881519317628
hotel_126,2023-03-18,2023-03-10,0.99601593625498,0.97915035,0.9805506,1.0112793,0.992642343044281
hotel_126,2023-03-19,2023-03-10,0.99601593625498,0.97210985,0.984792,0.97357154,0.963808298110962
hotel_126,2023-03-20,2023-03-10,0.99601593625498,0.96313775,0.97841525,0.96302056,0.9621041417121888
hotel_126,2023-03-21,2023-03-10,0.9601593625498008,0.9592187,0.9798777,0.9685874,0.973766028881073
hotel_126,2023-03-22,2023-03-10,0.9840637450199204,0.95542485,0.98253983,0.9779968,0.9795148968696594
hotel_126,2023-03-23,2023-03-10,0.9920318725099602,0.95698696,0.9804558,0.98672414,0.9851335287094116
hotel_126,2023-03-24,2023-03-10,0.99601593625498,0.95828354,0.98225045,1.0072376,0.9897581934928894
hotel_126,2023-03-25,2023-03-10,0.99601593625498,0.9620662,0.977238,1.0078216,0.9921401739120485
hotel_126,2023-03-26,2023-03-10,0.99601593625498,0.9602914,0.9793552,0.97265935,0.9672393202781676
hotel_126,2023-03-27,2023-03-10,0.9880478087649402,0.9598321,0.98089296,0.9651127,0.9682797789573668
hotel_126,2023-03-28,2023-03-10,1.0,0.96091604,0.9739742,0.9690769,0.972300112247467
hotel_126,2023-03-29,2023-03-10,1.0,0.96566343,0.97839147,0.9783442,0.9731178283691406
hotel_126,2023-03-30,2023-03-10,0.9641434262948207,0.9705556,0.9813043,0.9879761,0.9812938570976256
hotel_126,2023-03-31,2023-03-10,1.0,0.9719243,0.97880185,1.0041008,0.988880693912506
hotel_126,2023-04-01,2023-03-10,0.99601593625498,0.9718813,0.97709215,1.0062922,0.9907605051994324
hotel_126,2023-04-02,2023-03-10,1.0,0.97090286,0.96991336,0.97098184,0.9702032804489136
hotel_126,2023-04-03,2023-03-10,0.9920318725099602,0.96417016,0.9752575,0.96067643,0.9673694968223572
hotel_126,2023-04-04,2023-03-10,1.0,0.96199226,0.9792162,0.964674,0.9736472368240356
hotel_126,2023-04-05,2023-03-10,0.9840637450199204,0.9647153,0.9711169,0.971452,0.9772170782089232
hotel_126,2023-04-06,2023-03-10,1.0,0.9731295,0.9801892,0.9858235,0.9815642237663268
hotel_126,2023-04-07,2023-03-10,0.9920318725099602,0.9758756,0.9785995,1.0046791,0.9888014793395996
hotel_133,2023-03-11,2023-03-10,1.0,0.9056901,0.85520834,0.9287838,0.931492269039154
hotel_133,2023-03-12,2023-03-10,0.8360655737704918,0.8031725,0.8368154,0.7811357,0.8188708424568176
hotel_133,2023-03-13,2023-03-10,0.9836065573770492,0.79176754,0.7687718,0.7855001,0.8365381956100464
hotel_133,2023-03-14,2023-03-10,0.9672131147540984,0.784925,0.7842303,0.8102484,0.8301937580108643
hotel_133,2023-03-15,2023-03-10,0.9344262295081968,0.7739351,0.7846681,0.82572156,0.8290438055992126
hotel_133,2023-03-16,2023-03-10,1.0,0.801709,0.7879096,0.8442548,0.835613489151001
hotel_133,2023-03-17,2023-03-10,0.9672131147540984,0.8551995,0.81383,0.92158556,0.9167194962501526
hotel_133,2023-03-18,2023-03-10,0.9344262295081968,0.8517736,0.8277292,0.95203024,0.947982370853424
hotel_133,2023-03-19,2023-03-10,0.8032786885245902,0.7435857,0.8298711,0.8088104,0.7926961779594421
hotel_133,2023-03-20,2023-03-10,0.7704918032786885,0.74795485,0.7588692,0.8069213,0.8031708598136902
hotel_133,2023-03-21,2023-03-10,0.819672131147541,0.7585798,0.80079675,0.8208031,0.8060210347175598
hotel_133,2023-03-22,2023-03-10,0.8852459016393442,0.7621927,0.7662305,0.82787967,0.8180732131004333
hotel_133,2023-03-23,2023-03-10,0.9508196721311476,0.8002255,0.7615738,0.8458459,0.8316445350646973
hotel_133,2023-03-24,2023-03-10,0.9672131147540984,0.86287445,0.8050707,0.9223533,0.9461851716041564
hotel_133,2023-03-25,2023-03-10,0.9836065573770492,0.8649778,0.7854878,0.9490137,0.9616888165473938
hotel_133,2023-03-26,2023-03-10,0.8032786885245902,0.7586194,0.77246636,0.8014437,0.7483547925949097
hotel_133,2023-03-27,2023-03-10,0.819672131147541,0.75530636,0.75769734,0.79591525,0.712260365486145
hotel_133,2023-03-28,2023-03-10,0.9672131147540984,0.76239705,0.771328,0.8077845,0.6918225288391113
hotel_133,2023-03-29,2023-03-10,0.9508196721311476,0.76631314,0.7806406,0.81500703,0.6901782751083374
hotel_133,2023-03-30,2023-03-10,0.9836065573770492,0.8041303,0.7583118,0.8277216,0.7178070545196533
hotel_133,2023-03-31,2023-03-10,0.9672131147540984,0.87151843,0.75416505,0.9146007,0.9267842173576356
hotel_133,2023-04-01,2023-03-10,1.0,0.88984305,0.79336905,0.95021284,0.9526169896125792
hotel_133,2023-04-02,2023-03-10,0.918032786885246,0.79894215,0.7686032,0.80175763,0.6969653964042664
hotel_133,2023-04-03,2023-03-10,1.0,0.807509,0.78981096,0.7964688,0.7192977666854858
hotel_133,2023-04-04,2023-03-10,1.0,0.82180995,0.7843222,0.8163831,0.7497205138206482
hotel_133,2023-04-05,2023-03-10,1.0163934426229508,0.82517916,0.8033086,0.8234178,0.768526017665863
hotel_133,2023-04-06,2023-03-10,0.9836065573770492,0.85091805,0.76503664,0.8487089,0.7926961183547974
hotel_133,2023-04-07,2023-03-10,1.0,0.9007775,0.8418776,0.9302365,0.925983726978302
hotel_14,2023-03-11,2023-03-10,0.8584905660377359,0.8627837,0.8397926,0.8686391,0.8807491064071655
hotel_14,2023-03-12,2023-03-10,0.7169811320754716,0.69351137,0.7593576,0.67424935,0.6021533608436584
hotel_14,2023-03-13,2023-03-10,0.7547169811320755,0.76154447,0.7687362,0.751934,0.7723528742790222
hotel_14,2023-03-14,2023-03-10,0.7641509433962265,0.8257949,0.8017825,0.83368874,0.8568437099456787
hotel_14,2023-03-15,2023-03-10,0.8018867924528302,0.85305184,0.8320602,0.8585138,0.8608362078666687
hotel_14,2023-03-16,2023-03-10,0.8113207547169812,0.8370042,0.82948244,0.8222343,0.8218252658843994
hotel_14,2023-03-17,2023-03-10,0.8867924528301887,0.86030376,0.8368425,0.85977656,0.8581284880638123
hotel_14,2023-03-18,2023-03-10,0.8867924528301887,0.84539807,0.81693834,0.8613957,0.8828343152999878
hotel_14,2023-03-19,2023-03-10,0.5377358490566038,0.6778059,0.7410104,0.6621303,0.6148145198822021
hotel_14,2023-03-20,2023-03-10,0.5,0.75676274,0.7594285,0.742274,0.7345132827758789
hotel_14,2023-03-21,2023-03-10,0.7264150943396226,0.83219254,0.7727022,0.8241003,0.834213376045227
hotel_14,2023-03-22,2023-03-10,0.6792452830188679,0.8474121,0.8273495,0.8423016,0.8493494391441345
hotel_14,2023-03-23,2023-03-10,0.6981132075471698,0.8199147,0.79965293,0.81240505,0.814896821975708
hotel_14,2023-03-24,2023-03-10,0.8113207547169812,0.8380792,0.82198316,0.8464239,0.8436791300773621
hotel_14,2023-03-25,2023-03-10,0.8113207547169812,0.8188303,0.7876066,0.8465375,0.8765867352485657
hotel_14,2023-03-26,2023-03-10,0.490566037735849,0.6442763,0.7541111,0.64435303,0.5751965641975403
hotel_14,2023-03-27,2023-03-10,0.5283018867924528,0.7251938,0.76192784,0.72251695,0.7211782336235046
hotel_14,2023-03-28,2023-03-10,0.7830188679245284,0.7932297,0.7596541,0.81530786,0.8096513748168945
hotel_14,2023-03-29,2023-03-10,0.7547169811320755,0.8149473,0.75896955,0.83656263,0.8160726428031921
hotel_14,2023-03-30,2023-03-10,0.5566037735849056,0.8006322,0.7639297,0.7954732,0.7677711844444275
hotel_14,2023-03-31,2023-03-10,0.7075471698113207,0.83071285,0.74796546,0.8235652,0.8081113696098328
hotel_14,2023-04-01,2023-03-10,0.8867924528301887,0.82485926,0.7751603,0.84111,0.8476142287254333
hotel_14,2023-04-02,2023-03-10,0.6037735849056604,0.66739184,0.71081966,0.64873934,0.5562509894371033
hotel_14,2023-04-03,2023-03-10,0.6792452830188679,0.75456357,0.7670257,0.7373583,0.7053489089012146
hotel_14,2023-04-04,2023-03-10,0.7830188679245284,0.82318044,0.77991396,0.82237995,0.8268734216690063
hotel_14,2023-04-05,2023-03-10,0.8679245283018868,0.8473709,0.7766366,0.8384706,0.8374753594398499
hotel_14,2023-04-06,2023-03-10,0.7264150943396226,0.8205191,0.8067187,0.81133085,0.8013074994087219
hotel_14,2023-04-07,2023-03-10,0.7169811320754716,0.8346355,0.81644213,0.8468122,0.8434358835220337
hotel_21,2023-03-11,2023-03-10,0.9953703703703703,0.9904925,0.99363166,0.9914511,0.9950835704803468
hotel_21,2023-03-12,2023-03-10,1.0,0.9899488,0.9927977,0.9792125,0.9900472164154052
hotel_21,2023-03-13,2023-03-10,1.0,0.9897303,0.9905976,0.9843473,0.9905263781547546
hotel_21,2023-03-14,2023-03-10,1.0,0.9906658,0.9918828,0.99310124,0.9951608180999756
hotel_21,2023-03-15,2023-03-10,0.9953703703703703,0.9899597,0.99129206,0.99451005,0.9935443997383118
hotel_21,2023-03-16,2023-03-10,0.9953703703703703,0.9893752,0.99000174,0.9922644,0.990652322769165
hotel_21,2023-03-17,2023-03-10,0.9675925925925926,0.9859553,0.99010783,0.98946875,0.990118145942688
hotel_21,2023-03-18,2023-03-10,1.0,0.9846863,0.99026155,0.98950464,0.992505431175232
hotel_21,2023-03-19,2023-03-10,0.976851851851852,0.98325,0.99193037,0.9794971,0.9857531785964966
hotel_21,2023-03-20,2023-03-10,0.9814814814814816,0.985127,0.98993903,0.98350775,0.9864131212234496
hotel_21,2023-03-21,2023-03-10,0.9861111111111112,0.98462254,0.9907748,0.9922837,0.9936490654945374
hotel_21,2023-03-22,2023-03-10,1.0,0.9851851,0.9938335,0.9947838,0.9907504320144652
hotel_21,2023-03-23,2023-03-10,0.9953703703703703,0.9852308,0.99201864,0.992625,0.9888206720352172
hotel_21,2023-03-24,2023-03-10,0.976851851851852,0.9845763,0.9882629,0.9886888,0.988112211227417
hotel_21,2023-03-25,2023-03-10,0.9907407407407408,0.9811818,0.99095327,0.98829186,0.9912495017051696
hotel_21,2023-03-26,2023-03-10,0.9814814814814816,0.9807746,0.9905878,0.979002,0.983668863773346
hotel_21,2023-03-27,2023-03-10,0.949074074074074,0.98122966,0.99163026,0.9844545,0.9839420914649964
hotel_21,2023-03-28,2023-03-10,0.9537037037037036,0.9817661,0.98923814,0.99141663,0.992499589920044
hotel_21,2023-03-29,2023-03-10,0.9953703703703703,0.98008156,0.99261415,0.99387044,0.9893493056297302
hotel_21,2023-03-30,2023-03-10,0.9907407407407408,0.98195004,0.9928048,0.9911993,0.9855199456214904
hotel_21,2023-03-31,2023-03-10,0.976851851851852,0.98134965,0.9933231,0.9879289,0.9849405884742736
hotel_21,2023-04-01,2023-03-10,0.9907407407407408,0.982217,0.988603,0.98880637,0.9894593358039856
hotel_21,2023-04-02,2023-03-10,0.9629629629629628,0.9818903,0.9913982,0.9801766,0.97818523645401
hotel_21,2023-04-03,2023-03-10,0.9907407407407408,0.98324895,0.98912865,0.9839333,0.979077935218811
hotel_21,2023-04-04,2023-03-10,0.9583333333333334,0.9847275,0.9889945,0.99168164,0.9909370541572572
hotel_21,2023-04-05,2023-03-10,0.9907407407407408,0.98693883,0.9913427,0.99508417,0.9867714047431946
hotel_21,2023-04-06,2023-03-10,0.9537037037037036,0.98553306,0.99083114,0.99261147,0.9844343066215516
hotel_21,2023-04-07,2023-03-10,0.9675925925925926,0.98379606,0.99147743,0.9893608,0.9830147624015808
hotel_35,2023-03-11,2023-03-10,0.55859375,0.61911887,0.60198474,0.61513215,0.5815222859382629
hotel_35,2023-03-12,2023-03-10,0.5,0.6243838,0.59315217,0.5953026,0.562136709690094
hotel_35,2023-03-13,2023-03-10,0.53125,0.6243495,0.6151717,0.6020937,0.5744693279266357
hotel_35,2023-03-14,2023-03-10,0.71484375,0.6230184,0.61550987,0.61512125,0.5923586487770081
hotel_35,2023-03-15,2023-03-10,0.76171875,0.6219099,0.632,0.6175083,0.5929640531539917
hotel_35,2023-03-16,2023-03-10,0.74609375,0.6240051,0.6201588,0.61350274,0.5780150294303894
hotel_35,2023-03-17,2023-03-10,0.662109375,0.61926335,0.6085328,0.60639745,0.578287661075592
hotel_35,2023-03-18,2023-03-10,0.716796875,0.61176884,0.61395156,0.6101723,0.5731757283210754
hotel_35,2023-03-19,2023-03-10,0.708984375,0.60850143,0.5891223,0.59099,0.5587264895439148
hotel_35,2023-03-20,2023-03-10,0.87890625,0.6096881,0.5910996,0.58908486,0.5530185103416443
hotel_35,2023-03-21,2023-03-10,0.9375,0.6103579,0.61525416,0.6009338,0.5808149576187134
hotel_35,2023-03-22,2023-03-10,0.88671875,0.6124549,0.62571275,0.60325176,0.582589864730835
hotel_35,2023-03-23,2023-03-10,0.767578125,0.610042,0.61237186,0.5949713,0.5620107054710388
hotel_35,2023-03-24,2023-03-10,0.828125,0.60882795,0.5935353,0.5855213,0.5604761838912964
hotel_35,2023-03-25,2023-03-10,0.84375,0.60621154,0.61008966,0.5938258,0.5579606294631958
hotel_35,2023-03-26,2023-03-10,0.74609375,0.6097181,0.58000565,0.5768023,0.5423095226287842
hotel_35,2023-03-27,2023-03-10,0.779296875,0.6091362,0.59688556,0.5843137,0.5354729890823364
hotel_35,2023-03-28,2023-03-10,0.83203125,0.6098129,0.6149457,0.5957751,0.5691102743148804
hotel_35,2023-03-29,2023-03-10,0.822265625,0.60665524,0.6587933,0.5973573,0.5715176463127136
hotel_35,2023-03-30,2023-03-10,0.79296875,0.6069293,0.63123465,0.59354186,0.5462838411331177
hotel_35,2023-03-31,2023-03-10,0.837890625,0.6070999,0.5999003,0.58702976,0.5628589987754822
hotel_35,2023-04-01,2023-03-10,0.82421875,0.6067544,0.64127487,0.58851975,0.5683261752128601
hotel_35,2023-04-02,2023-03-10,0.74609375,0.6017301,0.55291283,0.56888735,0.5535911917686462
hotel_35,2023-04-03,2023-03-10,0.634765625,0.59670085,0.5996162,0.56759214,0.5593204498291016
hotel_35,2023-04-04,2023-03-10,0.5078125,0.59714437,0.617242,0.5802847,0.5949078798294067
hotel_35,2023-04-05,2023-03-10,0.474609375,0.6003028,0.6033423,0.58084613,0.5986080169677734
hotel_35,2023-04-06,2023-03-10,0.5078125,0.5955301,0.6159538,0.5820357,0.5714783668518066
hotel_35,2023-04-07,2023-03-10,0.48828125,0.5908653,0.58216816,0.57499707,0.5840502381324768
hotel_42,2023-03-11,2023-03-10,0.8421052631578947,0.63120985,0.6166517,0.7107029,0.7233807444572449
hotel_42,2023-03-12,2023-03-10,0.2064777327935222,0.6380275,0.51999605,0.44045278,0.4608905911445617
hotel_42,2023-03-13,2023-03-10,0.2469635627530364,0.6650849,0.5803286,0.51375014,0.6135348677635193
hotel_42,2023-03-14,2023-03-10,0.4534412955465587,0.70941997,0.65195113,0.6495019,0.8845813274383545
hotel_42,2023-03-15,2023-03-10,0.3805668016194332,0.7239467,0.6748064,0.6693594,0.8932182788848877
hotel_42,2023-03-16,2023-03-10,0.8421052631578947,0.73318017,0.67797714,0.6576523,0.8355973362922668
hotel_42,2023-03-17,2023-03-10,0.9959514170040484,0.7215114,0.6893999,0.739847,0.7960571050643921
hotel_42,2023-03-18,2023-03-10,0.9352226720647774,0.7191592,0.6375116,0.84066254,0.9132362008094788
hotel_42,2023-03-19,2023-03-10,0.4736842105263157,0.68406576,0.6094015,0.53822803,0.4717428684234619
hotel_42,2023-03-20,2023-03-10,0.5344129554655871,0.68141556,0.56643337,0.5977404,0.6004717946052551
hotel_42,2023-03-21,2023-03-10,0.5587044534412956,0.7059133,0.55646086,0.71478814,0.8540565371513367
hotel_42,2023-03-22,2023-03-10,0.5141700404858299,0.7264746,0.7263046,0.71317244,0.821242094039917
hotel_42,2023-03-23,2023-03-10,0.437246963562753,0.74201816,0.68547696,0.6914739,0.7947766780853271
hotel_42,2023-03-24,2023-03-10,0.6963562753036437,0.75127083,0.7122721,0.78321606,0.8131871223449707
hotel_42,2023-03-25,2023-03-10,0.9919028340080972,0.75149965,0.7063589,0.8844018,0.9231002926826476
hotel_42,2023-03-26,2023-03-10,0.9676113360323888,0.71471274,0.6576306,0.57273006,0.4885790050029754
hotel_42,2023-03-27,2023-03-10,1.0040485829959511,0.70293355,0.6409283,0.6237582,0.6376037001609802
hotel_42,2023-03-28,2023-03-10,0.8987854251012146,0.7133297,0.6618209,0.7297626,0.8909995555877686
hotel_42,2023-03-29,2023-03-10,0.562753036437247,0.7068727,0.64781696,0.7409556,0.8790134787559509
hotel_42,2023-03-30,2023-03-10,0.4939271255060729,0.7130909,0.64652973,0.72360176,0.8228450417518616
hotel_42,2023-03-31,2023-03-10,0.3643724696356275,0.7067253,0.733099,0.80251324,0.7669327259063721
hotel_42,2023-04-01,2023-03-10,1.008097165991903,0.7069429,0.67260545,0.88824606,0.9171023368835448
hotel_42,2023-04-02,2023-03-10,0.3198380566801619,0.67473274,0.57721925,0.5730175,0.4823835790157318
hotel_42,2023-04-03,2023-03-10,0.5020242914979757,0.67379767,0.5799008,0.6180749,0.6479710936546326
hotel_42,2023-04-04,2023-03-10,0.9595141700404858,0.6857054,0.65764457,0.7144766,0.8989834189414978
hotel_42,2023-04-05,2023-03-10,0.728744939271255,0.69338953,0.6512651,0.70497245,0.8714606165885925
hotel_42,2023-04-06,2023-03-10,0.6882591093117408,0.6984987,0.64371735,0.69059426,0.7561649084091187
hotel_42,2023-04-07,2023-03-10,0.5060728744939271,0.6981667,0.7123553,0.7763307,0.7658290266990662
hotel_49,2023-03-11,2023-03-10,0.8253275109170306,0.79589975,0.802225,0.79933774,0.8020913600921631
hotel_49,2023-03-12,2023-03-10,0.8165938864628821,0.7976844,0.8007566,0.7677506,0.7881755828857422
hotel_49,2023-03-13,2023-03-10,0.8253275109170306,0.7971364,0.7956914,0.7726023,0.7849813103675842
hotel_49,2023-03-14,2023-03-10,0.8296943231441049,0.7981927,0.79678375,0.7859385,0.7890914082527161
hotel_49,2023-03-15,2023-03-10,0.8296943231441049,0.80206305,0.81516194,0.79283494,0.7873989343643188
hotel_49,2023-03-16,2023-03-10,0.8209606986899564,0.805846,0.8029927,0.8014951,0.7856938242912292
hotel_49,2023-03-17,2023-03-10,0.8296943231441049,0.80677193,0.81004,0.8247654,0.8021858930587769
hotel_49,2023-03-18,2023-03-10,0.8034934497816594,0.8075545,0.81895036,0.83168334,0.8137015104293823
hotel_49,2023-03-19,2023-03-10,0.8384279475982532,0.80784255,0.7966903,0.7984773,0.763238787651062
hotel_49,2023-03-20,2023-03-10,0.8296943231441049,0.80788827,0.81548053,0.80265343,0.752825915813446
hotel_49,2023-03-21,2023-03-10,0.834061135371179,0.80987257,0.8193303,0.8153945,0.7701152563095093
hotel_49,2023-03-22,2023-03-10,0.8296943231441049,0.8135622,0.8092314,0.8166946,0.7664362788200378
hotel_49,2023-03-23,2023-03-10,0.8296943231441049,0.8173618,0.7958447,0.82614917,0.7701252102851868
hotel_49,2023-03-24,2023-03-10,0.8209606986899564,0.8207923,0.8200774,0.850998,0.8131678700447083
hotel_49,2023-03-25,2023-03-10,0.8122270742358079,0.8212263,0.8210987,0.85569894,0.8380599617958069
hotel_49,2023-03-26,2023-03-10,0.8122270742358079,0.8217975,0.8240832,0.8251725,0.7265616655349731
hotel_49,2023-03-27,2023-03-10,0.7947598253275109,0.8226269,0.8314262,0.82775605,0.719170868396759
hotel_49,2023-03-28,2023-03-10,0.7903930131004366,0.8221717,0.8178671,0.83710206,0.7492997050285339
hotel_49,2023-03-29,2023-03-10,0.8209606986899564,0.82300586,0.82418174,0.8425312,0.7443852424621582
hotel_49,2023-03-30,2023-03-10,0.8253275109170306,0.82767224,0.8288611,0.84955966,0.7573049664497375
hotel_49,2023-03-31,2023-03-10,0.8253275109170306,0.83185405,0.8046357,0.87550604,0.8358311057090759
hotel_49,2023-04-01,2023-03-10,0.8209606986899564,0.8336,0.8215258,0.88259685,0.9373117089271544
hotel_49,2023-04-02,2023-03-10,0.8253275109170306,0.8347877,0.8226978,0.8517335,0.7224185466766357
hotel_49,2023-04-03,2023-03-10,0.8209606986899564,0.8341918,0.8223608,0.85338026,0.7027410864830017
hotel_49,2023-04-04,2023-03-10,0.8165938864628821,0.8359936,0.8291294,0.8612297,0.7355366945266724
hotel_49,2023-04-05,2023-03-10,0.8209606986899564,0.83903515,0.84776664,0.86540776,0.7332136034965515
hotel_49,2023-04-06,2023-03-10,0.8253275109170306,0.84213525,0.84236425,0.8737379,0.7584201097488403
hotel_49,2023-04-07,2023-03-10,0.8253275109170306,0.8446596,0.83024585,0.8967765,0.8785303235054016
hotel_56,2023-03-11,2023-03-10,1.0,0.9953859,0.99887353,1.0026692,0.9999039769172668
hotel_56,2023-03-12,2023-03-10,0.8916666666666667,0.9875515,0.99926114,0.97308207,0.997581660747528
hotel_56,2023-03-13,2023-03-10,1.0,0.98833305,0.99908984,0.97896355,0.9990536570549012
hotel_56,2023-03-14,2023-03-10,1.0,0.99718344,0.9997296,0.99591476,0.9998477101325988
hotel_56,2023-03-15,2023-03-10,1.0,1.0040802,0.99945486,0.9998238,0.999868631362915
hotel_56,2023-03-16,2023-03-10,1.0,1.0021623,0.99870205,1.0022633,0.9998644590377808
hotel_56,2023-03-17,2023-03-10,1.0,0.99431664,0.99839866,1.0035776,0.999885320663452
hotel_56,2023-03-18,2023-03-10,1.0,0.98406744,0.9990125,1.003225,0.9999281764030457
hotel_56,2023-03-19,2023-03-10,1.0,0.9759125,0.99795717,0.97389686,0.9967671036720276
hotel_56,2023-03-20,2023-03-10,1.0,0.97726035,0.9984564,0.97944444,0.998571515083313
hotel_56,2023-03-21,2023-03-10,1.0,0.983737,0.9993485,0.99495345,0.999855935573578
hotel_56,2023-03-22,2023-03-10,1.0,0.992132,0.999272,1.0016735,0.999879002571106
hotel_56,2023-03-23,2023-03-10,1.0,0.99824095,0.9990604,1.004511,0.999879777431488
hotel_56,2023-03-24,2023-03-10,1.0,0.99833786,0.9991472,1.005287,0.999927580356598
hotel_56,2023-03-25,2023-03-10,1.0,0.9838704,0.99856806,1.002912,0.9999724626541138
hotel_56,2023-03-26,2023-03-10,0.8833333333333333,0.97486365,0.99842185,0.974559,0.9822176098823548
hotel_56,2023-03-27,2023-03-10,1.0,0.9825127,0.9985394,0.97847044,0.996877670288086
hotel_56,2023-03-28,2023-03-10,0.9916666666666668,0.99508274,0.9977668,0.9942507,0.9997697472572328
hotel_56,2023-03-29,2023-03-10,1.0,1.0014508,0.9975647,1.000866,0.9998063445091248
hotel_56,2023-03-30,2023-03-10,1.0,1.0054587,0.99958587,1.0007936,0.9997811317443848
hotel_56,2023-03-31,2023-03-10,1.0,1.0032793,0.9983019,1.0025759,0.999885320663452
